task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
729	ae/b5f7a4	1406a6be-9a94-497c-ae03-95045c0b69d5	run_metric (label_projection:accuracy-mlp_log_cpm-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:32:03.967	8m 30s	8m 10s	-	-	-	-	-
764	9c/e528bd	e6e3f2fd-a889-4744-8e8c-c3b51efa1a84	run_method (label_projection:logistic_regression_log_cpm-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 20:36:53.697	3m 50s	1m 23s	720.7%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
702	df/8fdc12	e94e0ca1-ce6e-4c18-88ff-76453658402c	run_method (label_projection:scanvi_hvg-pancreas_random_label_noise:openproblems-python-scvi)	FAILED	137	2022-05-14 20:28:03.906	12m 50s	12m 29s	-	-	-	-	-
724	54/1b57fe	bdd1a151-d9f4-4523-985c-f187186c9ba8	run_method (label_projection:mlp_scran-pancreas_random:openproblems-r-base)	FAILED	137	2022-05-14 20:31:23.828	10m 10s	10m	-	-	-	-	-
726	c3/7a7ddb	8bdc6455-c3a5-4494-a30c-854be938ee16	run_method (multimodal_data_integration:harmonic_alignment_log_scran_pooling-scicar_mouse_kidney:openproblems-r-extras)	COMPLETED	0	2022-05-14 20:31:33.779	10m 10s	8m 53s	450.0%	4.3 GB	6.9 GB	308.1 MB	362.2 MB
696	e6/d9e458	029078cd-ad56-4246-adce-06cfd6a8ef39	run_method (label_projection:scanvi_hvg-pancreas_batch:openproblems-python-scvi)	FAILED	137	2022-05-14 20:27:14.114	14m 39s	14m 20s	-	-	-	-	-
711	e6/d75e28	6fed4379-4217-4bf1-b9f9-c0ff5dfd7d1b	run_metric (label_projection:f1_micro-majority_vote-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:28:43.819	13m 10s	12m 50s	-	-	-	-	-
777	18/d732b7	98ec9236-77d6-4122-ade6-ef1d5e1313c3	run_metric (multimodal_data_integration:knn_auc-harmonic_alignment_log_scran_pooling-citeseq_cbmc:openproblems)	COMPLETED	0	2022-05-14 20:38:15.253	3m 38s	1m 58s	191.9%	1 GB	6.7 GB	415 MB	71.8 KB
794	64/a0e213	fcc06a84-0b38-4340-b262-cdc443fbacb5	run_metric (label_projection:f1_micro-mlp_log_cpm-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:40:03.823	1m 50s	12.1s	93.3%	1.4 GB	3.9 GB	1.1 GB	42.3 KB
708	34/7bad90	12394f0c-623e-4216-bfcb-77983bf20ffe	run_method (label_projection:logistic_regression_scran-pancreas_random:openproblems-r-base)	FAILED	137	2022-05-14 20:28:23.935	14m	13m 50s	-	-	-	-	-
762	a7/80f4ea	d8ca5d93-2429-462f-9ca8-63e9ce390777	load_dataset (batch_integration_graph:immune_batch:openproblems)	COMPLETED	0	2022-05-14 20:35:34.028	6m 50s	3m 41s	382.9%	11.1 GB	14.2 GB	3.9 GB	8.9 GB
717	e9/a9acac	7d93c925-1362-4ce1-9403-c83b87d3d183	run_method (label_projection:scarches_scanvi_all_genes-pancreas_batch:openproblems-python-scvi)	FAILED	137	2022-05-14 20:29:53.735	12m 50s	12m 30s	-	-	-	-	-
722	c5/54775a	2f7ec7cc-a9c6-4958-b95a-e64f4d132e61	run_method (label_projection:logistic_regression_scran-pancreas_batch:openproblems-r-base)	FAILED	137	2022-05-14 20:31:13.805	11m 30s	11m 19s	-	-	-	-	-
774	b1/e167c2	145a2c32-aba6-48a7-b729-487ca93ecba5	run_method (label_projection:logistic_regression_log_cpm-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 20:38:03.789	4m 40s	1m 42s	575.5%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
796	ad/d357d8	178b2025-0b01-4270-9b13-50288d3e5b4d	run_metric (label_projection:f1-mlp_log_cpm-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:40:34.398	2m 10s	58.2s	13.3%	2.3 GB	3.1 GB	1.1 GB	42.3 KB
803	4c/f2355a	0a3b0116-1484-4a9c-be9a-c0a75f96453c	run_metric (multimodal_data_integration:mse-harmonic_alignment_log_scran_pooling-scicar_mouse_kidney:openproblems)	COMPLETED	0	2022-05-14 20:41:43.925	1m	8.7s	64.7%	663.6 MB	1 GB	392.1 MB	42.3 KB
720	c1/7184cd	f2314b0f-b579-48e8-8acf-22b85acd5ed0	run_method (label_projection:scarches_scanvi_all_genes-pancreas_random:openproblems-python-scvi)	FAILED	137	2022-05-14 20:30:13.727	12m 40s	12m 20s	-	-	-	-	-
725	c2/d1ea9a	37abdf3d-0f1a-419f-bd4f-04f849793d9e	run_method (label_projection:scanvi_all_genes-pancreas_batch:openproblems-python-scvi)	FAILED	137	2022-05-14 20:31:24.640	11m 30s	11m 20s	-	-	-	-	-
735	5c/b46fa0	b6f739c3-d4d8-4b8c-a796-a5450f73dd15	run_method (label_projection:mlp_log_cpm-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:32:23.721	10m 31s	9m 31s	-	-	-	-	-
733	e0/ce2536	aed98870-45f5-476a-8cbf-76570e488669	run_metric (label_projection:f1-random_labels-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:32:13.933	10m 50s	10m 10s	-	-	-	-	-
732	85/cbcbc7	d32846c9-dcd2-4a43-921d-21d59a2eac12	run_metric (label_projection:f1_micro-random_labels-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:32:13.975	11m 20s	10m 40s	-	-	-	-	-
750	35/240e3f	032c0d0b-1d48-4ea4-a84e-ddafa5c18f80	run_metric (label_projection:accuracy-knn_classifier_scran-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:34:24.382	9m 10s	8m 41s	-	-	-	-	-
635	c3/cb2457	c9099094-625d-4507-b2e6-c147ffab8d8a	run_method (multimodal_data_integration:mnn_log_scran_pooling-citeseq_cbmc:openproblems-r-extras)	FAILED	137	2022-05-14 20:18:23.761	25m 20s	21m 39s	-	-	-	-	-
804	1a/fca2f4	75038f19-9bdc-48be-a458-5557c5d70359	run_metric (multimodal_data_integration:knn_auc-harmonic_alignment_log_scran_pooling-scicar_mouse_kidney:openproblems)	COMPLETED	0	2022-05-14 20:41:43.751	2m	1m 5s	442.2%	1.2 GB	7.5 GB	392.1 MB	71.7 KB
778	25/389760	9e1ff124-f9b1-4784-b769-e43c046451d7	run_method (label_projection:logistic_regression_log_cpm-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 20:38:43.823	5m 10s	2m 30s	314.4%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
749	eb/3dbd93	191f2c33-e314-4f3a-b53b-b1949336a42c	run_metric (label_projection:f1-knn_classifier_scran-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:34:24.463	9m 39s	8m 10s	-	-	-	-	-
754	8a/94d90f	f3d6f364-33c2-4262-b2a4-e8c41123d8df	run_metric (label_projection:accuracy-logistic_regression_scran-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:34:43.876	9m 30s	8m	-	-	-	-	-
770	57/e03b0a	d914382c-a963-4025-a45b-09f24c4fa0e8	run_method (label_projection:mlp_log_cpm-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 20:37:24.425	6m 49s	3m 47s	1198.3%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
734	e1/26ff2c	d23098c1-6289-4dc7-bd13-9b9f276c1613	run_metric (label_projection:accuracy-random_labels-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:32:14.008	12m 10s	11m 30s	-	-	-	-	-
797	02/ffdfd7	e56950f7-c7ee-437b-94fb-25ff6dafb5fe	run_metric (label_projection:accuracy-mlp_log_cpm-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:40:34.501	3m 49s	1m 47s	10.4%	245.9 MB	3 GB	1.1 GB	42.4 KB
693	fd/49d427	6db1ad29-7e91-428f-97c3-af7a09ca0901	run_method (label_projection:logistic_regression_scran-zebrafish_random:openproblems-r-base)	COMPLETED	0	2022-05-14 20:26:14.225	18m 29s	17m 44s	188.5%	7.9 GB	10.5 GB	835 MB	1.5 GB
715	5a/0233dd	84ddf795-33dc-4462-8d40-1b0c1b5a0937	run_method (label_projection:knn_classifier_scran-tabula_muris_senis_lung_random:openproblems-r-base)	COMPLETED	0	2022-05-14 20:28:53.953	15m 59s	15m 14s	111.2%	6.5 GB	9.6 GB	1.3 GB	2 GB
739	7b/d97773	93220728-1c77-4fe3-b7f3-a4625c4c7a0b	run_method (label_projection:mlp_scran-pancreas_batch:openproblems-r-base)	FAILED	137	2022-05-14 20:32:33.878	12m 20s	10m 30s	-	-	-	-	-
195	55/685d34	8102c2a7-3b56-4cfa-8a2f-02e41d691a46	run_method (label_projection:logistic_regression_log_cpm-cengen_batch:openproblems)	COMPLETED	0	2022-05-14 19:59:34.988	45m 28s	40m 47s	546.7%	1.8 GB	4.8 GB	758.4 MB	1 GB
661	3c/7ffeb9	d96ab49b-916f-4e37-9c00-683e927edc0f	run_method (batch_integration_graph:bbknn_full_unscaled-pancreas_batch:openproblems-python-batch-integration)	FAILED	137	2022-05-14 20:23:54.940	21m 19s	20m 30s	-	-	-	-	-
744	f8/f71aff	128b19d6-7784-4fbc-9d01-0e21931c5764	run_method (label_projection:knn_classifier_log_cpm-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:33:04.284	12m 10s	10m 20s	-	-	-	-	-
742	68/eea157	534f29f2-117a-4e2c-bd53-b7fa037ab89f	run_metric (label_projection:accuracy-random_labels-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:32:34.238	12m 49s	10m 59s	-	-	-	-	-
753	15/193bb0	4db98beb-2514-46e9-a96d-6cc625ec91a2	run_metric (label_projection:f1-logistic_regression_scran-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:34:43.789	10m 40s	9m 20s	-	-	-	-	-
748	ea/3e94ee	5e8cd719-5de3-466c-943a-986207e4ed47	run_metric (label_projection:f1_micro-knn_classifier_scran-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:34:24.310	11m 9s	10m 40s	-	-	-	-	-
766	ce/d3e1f9	8ceb3d55-0098-4ec2-817d-6ad68246ab3b	run_method (multimodal_data_integration:mnn_log_scran_pooling-scicar_mouse_kidney:openproblems-r-extras)	COMPLETED	0	2022-05-14 20:37:13.925	8m 20s	5m 18s	99.4%	4.3 GB	5.2 GB	309.8 MB	422 MB
741	4a/cc1a5d	b51f15ed-208b-4d59-850e-e24af2e6356d	run_metric (label_projection:f1-random_labels-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:32:34.151	13m 19s	12m 30s	-	-	-	-	-
752	de/b0aa8f	5e467253-3da9-487c-a924-d0ce5c0f0144	run_metric (label_projection:f1_micro-logistic_regression_scran-zebrafish_labels:openproblems)	FAILED	137	2022-05-14 20:34:43.847	11m 50s	10m 20s	-	-	-	-	-
768	2c/42878c	e3bcfb1a-da36-49ef-af5c-64c311125c9d	run_method (label_projection:knn_classifier_log_cpm-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:37:24.011	9m 10s	8m 30s	-	-	-	-	-
819	a6/78bbf4	a7886a0b-c778-4844-b249-c5ce197e284a	run_metric (label_projection:accuracy-knn_classifier_scran-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:43:34.312	3m	1m 30s	13.0%	3 GB	5.6 GB	1.5 GB	42.4 KB
824	de/9ad713	ebdeea41-2f39-401d-9d94-5152b3bfb7be	run_metric (label_projection:f1-knn_classifier_scran-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:44:03.899	2m 30s	48.3s	21.2%	3 GB	5.6 GB	1.5 GB	42.3 KB
765	76/e2248c	8fa49d3a-e7ec-4dac-a40a-3f3fadb6d598	run_method (label_projection:mlp_log_cpm-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:37:13.791	9m 30s	8m 40s	-	-	-	-	-
825	95/aa1191	8e058fb6-a8b4-47fe-a4a6-268b5e7178ca	run_metric (label_projection:accuracy-logistic_regression_scran-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:44:13.751	2m 30s	49.2s	21.1%	3 GB	5.6 GB	1.5 GB	42.3 KB
838	e4/57e2bd	7655d71e-886c-474a-a85b-87d7debeee2a	run_metric (label_projection:f1-logistic_regression_log_cpm-cengen_batch:openproblems)	COMPLETED	0	2022-05-14 20:45:03.967	2m	21.5s	32.3%	1.3 GB	1.8 GB	1.1 GB	42.3 KB
839	58/49017f	90ae4957-e69d-41d5-9ee6-e5696e0888c6	run_metric (label_projection:accuracy-logistic_regression_log_cpm-cengen_batch:openproblems)	COMPLETED	0	2022-05-14 20:45:03.958	2m 9s	30.4s	32.1%	1.3 GB	3.9 GB	1.1 GB	42.3 KB
845	d5/e7e542	14073311-4c43-4b01-940b-82e881b6ee3f	run_metric (multimodal_data_integration:mse-mnn_log_scran_pooling-scicar_mouse_kidney:openproblems)	COMPLETED	0	2022-05-14 20:45:33.941	1m 40s	11.1s	90.7%	725.3 MB	3.2 GB	451.9 MB	42.3 KB
837	23/ab69a8	2ded5a31-2d9d-4a07-a14e-9ea77beba237	run_metric (label_projection:f1_micro-logistic_regression_log_cpm-cengen_batch:openproblems)	COMPLETED	0	2022-05-14 20:45:03.897	2m 20s	15s	59.6%	1.3 GB	3.8 GB	1.1 GB	42.3 KB
843	77/1a9617	91863bb8-a346-4bba-926e-d51cea076c43	run_metric (label_projection:f1-logistic_regression_scran-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:45:23.958	2m 39s	45.2s	27.1%	1.3 GB	4.1 GB	1.5 GB	42.4 KB
844	5b/dedc1d	d06a1507-a67d-4625-a77a-8b2e1b8707ef	run_metric (label_projection:f1_micro-knn_classifier_scran-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:45:33.704	2m 30s	46.4s	27.3%	357.9 MB	3.2 GB	1.5 GB	42.3 KB
848	5e/22c456	3f8f1592-848e-4b12-90d0-f7bb0ce65127	run_metric (label_projection:f1_micro-logistic_regression_scran-zebrafish_labels:openproblems)	COMPLETED	0	2022-05-14 20:46:34.158	1m 30s	23.7s	44.0%	874.7 MB	3.5 GB	1.5 GB	42.3 KB
816	ae/6c4be3	8ee3ec6a-89e6-48bd-9d27-c8feff851445	run_method (label_projection:mlp_log_cpm-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 20:42:54.774	5m 19s	3m 4s	1351.6%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
740	8e/8864f1	4750b63a-1124-4c79-8e3d-dd3779d3919a	run_metric (label_projection:f1_micro-random_labels-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:32:34.152	16m 9s	14m 19s	-	-	-	-	-
788	fa/6ddb50	a6f5f69a-e592-486c-9da0-5bb8205b5f66	run_metric (label_projection:f1_micro-majority_vote-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:39:33.986	10m 10s	9m 59s	-	-	-	-	-
652	4e/8e1c15	bcd3844d-5b4b-45ee-abc9-8995b875e4a7	run_method (label_projection:mlp_scran-zebrafish_random:openproblems-r-base)	COMPLETED	0	2022-05-14 20:23:24.386	26m 39s	25m 58s	933.6%	7.8 GB	10.5 GB	835 MB	1.5 GB
758	c5/029dc4	53f94b7b-b44b-4f1b-8edb-1fec8fde5f71	run_metric (label_projection:f1_micro-knn_classifier_log_cpm-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:35:14.388	14m 59s	13m 40s	-	-	-	-	-
820	f6/e7971a	d0ce408c-1871-4292-b239-9ebcf6fea414	run_method (multimodal_data_integration:mnn_log_scran_pooling-citeseq_cbmc:openproblems-r-extras)	COMPLETED	0	2022-05-14 20:43:43.757	6m 30s	5m 7s	97.2%	4.3 GB	7 GB	269.2 MB	367.3 MB
759	d8/4341d5	f2c0ecdc-434f-424a-82fe-4f75f5d42878	run_metric (label_projection:f1-knn_classifier_log_cpm-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:35:14.426	15m 9s	13m 20s	-	-	-	-	-
760	29/bc2a61	a028ee39-8686-40e7-a951-22783334b97e	run_metric (label_projection:accuracy-knn_classifier_log_cpm-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:35:14.493	15m 10s	12m 50s	-	-	-	-	-
792	f3/87618a	7d054d18-e5e9-486d-a61f-fdd6b0cfa75e	run_metric (label_projection:f1_micro-random_labels-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:39:43.967	10m 40s	9m 31s	-	-	-	-	-
806	81/7f7ef2	b74151ab-1e4b-4dc5-84d2-b47f86209e4f	run_metric (label_projection:f1_micro-majority_vote-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:41:53.826	8m 50s	8m 20s	-	-	-	-	-
841	1e/22fc00	6564921b-7224-4dd2-94d2-923ea983b341	run_method (label_projection:knn_classifier_log_cpm-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 20:45:13.996	5m 39s	1m 11s	109.6%	6.5 GB	7.4 GB	3.5 GB	4.6 GB
789	90/d60762	8a4f5b9a-8a66-4d20-bdc3-08e2c31b8362	run_metric (label_projection:f1-majority_vote-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:39:34.074	11m 30s	11m 10s	-	-	-	-	-
790	ad/3b926b	5d0a5d63-3ce1-4d61-9400-37937a53f574	run_metric (label_projection:accuracy-majority_vote-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:39:34.097	11m 30s	11m 19s	-	-	-	-	-
793	dd/e6ae6c	b7a6dcb7-1c54-45ec-afdf-db0a4517bbdc	run_metric (label_projection:f1-majority_vote-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:39:44.106	11m 20s	9m 41s	-	-	-	-	-
782	2b/2ec74d	396f00c5-811f-4e05-b8c6-378fbd6fb256	run_metric (label_projection:accuracy-majority_vote-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:38:44.302	12m 29s	11m 30s	-	-	-	-	-
860	2c/5724b7	bd41c418-a891-4193-8d90-a907557044dd	run_metric (multimodal_data_integration:mse-mnn_log_scran_pooling-citeseq_cbmc:openproblems)	COMPLETED	0	2022-05-14 20:50:14.748	1m 9s	28.8s	18.6%	245.6 MB	1.1 GB	404.6 MB	42.3 KB
675	bb/386c7a	17258d4a-c07f-477f-8f8b-5a5a77be7f50	run_method (label_projection:knn_classifier_scran-zebrafish_random:openproblems-r-base)	COMPLETED	0	2022-05-14 20:25:04.303	26m 39s	12m 18s	117.0%	7.9 GB	10.5 GB	835 MB	1.5 GB
795	1f/e3f49c	04800ed4-e29e-459a-8952-eefccbd47f10	run_metric (label_projection:f1-random_labels-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:40:13.738	11m 30s	9m 50s	-	-	-	-	-
849	a0/8b4467	1e8a1846-5fa6-4253-8281-a1d64f73a604	run_method (label_projection:knn_classifier_log_cpm-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 20:46:34.337	5m 9s	2m 15s	411.4%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
850	9f/7a7bab	f2787a9f-4d8e-48dd-8f54-4ab68322916f	run_method (label_projection:mlp_log_cpm-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 20:46:43.708	5m	2m 27s	879.6%	6.5 GB	9.6 GB	3.5 GB	4.6 GB
865	67/624df0	b9f2f2bb-1040-4228-a879-e33475a53525	run_metric (label_projection:f1_micro-majority_vote-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 20:50:43.780	1m	23s	29.0%	4.6 GB	5.4 GB	3.5 GB	42.3 KB
780	64/0043c8	1abb95cd-8729-4aaf-b99c-da7859951a74	run_metric (label_projection:f1_micro-majority_vote-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:38:44.815	13m 9s	11m 40s	-	-	-	-	-
781	90/3c346b	83975718-f38d-4b36-baa9-32d9e618142f	run_metric (label_projection:f1-majority_vote-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:38:44.202	13m 20s	11m 50s	-	-	-	-	-
846	28/dd0060	4f544b45-1446-4c09-8878-04590647d586	run_metric (multimodal_data_integration:knn_auc-mnn_log_scran_pooling-scicar_mouse_kidney:openproblems)	FAILED	137	2022-05-14 20:45:33.995	6m 30s	5m 20s	-	-	-	-	-
864	b7/6b31a5	79988ddb-bfda-4565-9c79-fe596f2ab73a	run_metric (label_projection:f1_micro-random_labels-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 20:50:24.429	1m 40s	25.2s	26.8%	647.8 MB	2.2 GB	3.5 GB	42.3 KB
861	dc/30b9d6	070fcff0-4b9a-49d2-ab46-f9454fb2469a	run_metric (multimodal_data_integration:knn_auc-mnn_log_scran_pooling-citeseq_cbmc:openproblems)	COMPLETED	0	2022-05-14 20:50:15.084	1m 58s	1m 31s	351.7%	1.6 GB	4.7 GB	404.6 MB	42.3 KB
784	e5/558799	bcce52e7-6c7c-4c74-8cbb-ac38f2d98f81	run_metric (label_projection:accuracy-random_labels-pancreas_batch:openproblems)	FAILED	137	2022-05-14 20:39:13.775	13m 10s	12m 10s	-	-	-	-	-
871	79/b8ab8b	70b1413e-abcf-4bed-bf8e-a612e3eb6475	run_metric (label_projection:f1-majority_vote-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 20:51:04.239	1m 19s	39.5s	30.6%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
791	4e/df94e1	8af6dfef-78e2-4d8b-abc3-2c0e432a3c4b	run_method (label_projection:scarches_scanvi_hvg-pancreas_random_label_noise:openproblems-python-scvi)	FAILED	137	2022-05-14 20:39:43.727	12m 50s	12m 10s	-	-	-	-	-
817	4d/a8f252	f3d3252a-4661-4d50-b5ee-7e64be200113	run_metric (label_projection:f1-random_labels-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:43:03.821	9m 30s	8m 20s	-	-	-	-	-
721	20/800011	951eda2d-021b-491a-92d1-da1c6803f107	run_method (label_projection:logistic_regression_scran-tabula_muris_senis_lung_random:openproblems-r-base)	COMPLETED	0	2022-05-14 20:30:53.783	21m 50s	21m 1s	344.5%	6.5 GB	9.6 GB	1.3 GB	2 GB
786	40/45bf06	f2d6b0fe-6f3c-44b3-b471-4324ad286cfc	run_metric (label_projection:accuracy-majority_vote-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:39:23.950	13m 30s	12m 40s	-	-	-	-	-
798	67/ddc45c	4369b35e-3884-47d8-ba4c-2ab7b88ef2ab	run_metric (label_projection:f1_micro-logistic_regression_log_cpm-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:40:43.856	12m 10s	10m 40s	-	-	-	-	-
833	94/94ada4	511fdc98-405a-4cf8-aeee-47d3db98b3d3	run_metric (label_projection:f1_micro-knn_classifier_scran-tabula_muris_senis_lung_random:openproblems)	FAILED	137	2022-05-14 20:44:54.049	8m 9s	7m 20s	-	-	-	-	-
876	9f/189480	3c61f638-077e-475e-ad21-75e01468b631	run_metric (label_projection:f1-random_labels-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 20:51:43.976	1m 29s	49.6s	24.7%	2.4 GB	5.1 GB	3.5 GB	42.4 KB
818	34/e5038f	95cef306-92fa-4d52-a806-b75cd320b0cb	run_metric (label_projection:f1_micro-random_labels-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:43:33.771	10m	8m 50s	-	-	-	-	-
834	88/4a50de	24bf7fd4-9779-4744-b880-f29e3eead01f	run_metric (label_projection:f1-knn_classifier_scran-tabula_muris_senis_lung_random:openproblems)	FAILED	137	2022-05-14 20:44:54.064	8m 40s	7m 50s	-	-	-	-	-
885	55/24f78a	1fe96519-69eb-48ed-8a16-ef640877e011	run_metric (multimodal_data_integration:knn_auc-mnn_log_scran_pooling-scicar_mouse_kidney:openproblems)	COMPLETED	0	2022-05-14 20:52:04.275	1m 30s	52.5s	484.4%	2.4 GB	7.6 GB	451.9 MB	71.8 KB
800	41/a0b777	f33e6237-785f-4e45-93f0-69159c6346a9	run_metric (label_projection:accuracy-logistic_regression_log_cpm-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:40:43.935	13m	11m 30s	-	-	-	-	-
888	e1/bd1dc7	c1fe00b4-2189-4f68-91bf-1440e9144094	run_metric (label_projection:f1-random_labels-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 20:52:33.955	1m 30s	42.8s	29.8%	214.9 MB	3 GB	3.5 GB	42.3 KB
808	0e/c796d0	140bdf0e-8436-4333-bfea-ce3923772a0d	run_method (batch_integration_graph:bbknn_full_unscaled-immune_batch:openproblems-python-batch-integration)	FAILED	137	2022-05-14 20:42:24.063	11m 50s	11m 1s	-	-	-	-	-
813	37/f3ee84	42f2bc0d-3769-435a-9119-2b481a2c0c94	run_metric (label_projection:accuracy-logistic_regression_log_cpm-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:42:44.297	11m 30s	11m 1s	-	-	-	-	-
812	dc/5d6afc	e1dc0cbf-d4cf-49af-9886-ef15f1c4505a	run_metric (label_projection:f1-logistic_regression_log_cpm-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:42:44.230	11m 39s	11m 10s	-	-	-	-	-
886	42/c0ca3e	11b6db02-8742-49c7-a98b-9d3b9215db6c	run_metric (label_projection:accuracy-random_labels-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 20:52:23.709	2m	1m 11s	15.0%	4.7 GB	7.3 GB	3.5 GB	42.3 KB
751	42/7141d8	4028ec95-78e4-47c0-9e39-57b3a44da958	run_method (label_projection:knn_classifier_scran-pancreas_random:openproblems-r-base)	FAILED	137	2022-05-14 20:34:33.913	20m	19m 10s	-	-	-	-	-
894	c6/a8082d	32dab41b-e93f-4339-a06e-1c7118be6f5a	run_metric (label_projection:f1_micro-knn_classifier_scran-tabula_muris_senis_lung_random:openproblems)	COMPLETED	0	2022-05-14 20:53:03.746	1m 50s	45.8s	14.6%	2.7 GB	3.6 GB	2 GB	42.3 KB
895	da/6c1329	ef19438b-fc00-48ca-bed5-8ce6350d800d	run_metric (label_projection:f1_micro-random_labels-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 20:53:33.881	1m 20s	31.3s	38.8%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
831	99/19cb95	c49d20f1-52e1-4c75-a796-890800c1358f	run_metric (label_projection:f1-logistic_regression_scran-zebrafish_random:openproblems)	FAILED	137	2022-05-14 20:44:43.908	10m 40s	9m 40s	-	-	-	-	-
832	af/64c4c6	d19c7d91-e8f7-4bbe-8705-77c05d5968af	run_metric (label_projection:accuracy-logistic_regression_scran-zebrafish_random:openproblems)	FAILED	137	2022-05-14 20:44:43.902	11m	10m	-	-	-	-	-
829	bc/35cc83	a7dd3738-696e-4fad-a5bb-a0272c20b55a	run_metric (label_projection:accuracy-random_labels-pancreas_random:openproblems)	FAILED	137	2022-05-14 20:44:23.749	11m 50s	10m 50s	-	-	-	-	-
842	c4/e24178	7a8d20c5-24de-4b99-b212-95c093d3b65e	run_metric (label_projection:accuracy-random_labels-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 20:45:23.764	10m 51s	9m 21s	-	-	-	-	-
835	83/61fb11	1ddd5524-f2c7-4686-8a89-8f73535c1fca	run_metric (label_projection:accuracy-knn_classifier_scran-tabula_muris_senis_lung_random:openproblems)	FAILED	137	2022-05-14 20:44:54.055	11m 40s	9m 40s	-	-	-	-	-
